epoch,acc,loss
0,0.019369986159732445,4.712198414417237
1,0.05879475596969292,4.370494752125226
2,0.08824104827383544,4.154157452680341
0,0.013598121596983887,4.747098246378293
1,0.042066131559014903,4.487370312318856
2,0.06006652279096419,4.327155180113629
3,0.07718646016049889,4.2164043482444775
4,0.08941498682897074,4.133645273868969
5,0.09998043409122853,4.037246385051695
6,0.11367638406076443,3.960424784927353
7,0.12844844490458787,3.895834417381391
8,0.13480727922377628,3.8211712189976472
9,0.1526120144030547,3.7493361985000044
10,0.15750342515513893,3.700074675777751
11,0.16797104388522066,3.6388399666290043
12,0.18117785289653288,3.588357161598601
13,0.17609078640956816,3.538393311107772
14,0.19008022101788785,3.4823240358473573
15,0.20534142106552805,3.4208160360961295
16,0.2138524763876504,3.3781661030085113
17,0.2143416172401869,3.3505708996597927
18,0.22021131028117463,3.3185770466844997
19,0.23175503924631882,3.2929581609450542
20,0.23175503908742362,3.231831240714634
21,0.24828800792284522,3.186670150712054
22,0.251125025034324,3.164408913542207
23,0.25366855857045045,3.1320522055889946
24,0.2615926432323255,3.0966047176851075
25,0.26345137965041254,3.0832467752994797
26,0.27509293709598254,3.035992880083068
27,0.27528859330900635,3.0083476607754283
28,0.27871258166456286,2.9978366250792168
29,0.28761494898779755,2.9558929087854
30,0.2972999425479937,2.9249581646905254
31,0.2955390343421057,2.9100742532744657
32,0.30150655602241444,2.870499136396127
33,0.30541968336895564,2.8626640263053447
34,0.312756798646847,2.8342623881597713
35,0.31177851758172803,2.8274670957329455
36,0.3051261999000194,2.830744250416406
37,0.3148111929266776,2.791458827248993
38,0.3198982588283541,2.7773625222793696
39,0.3179416947301482,2.781550758926632
40,0.3239092165693521,2.7462574434336373
41,0.32938759649331684,2.7334558465107155
42,0.34102915351322266,2.684873781962722
43,0.33212678523224365,2.6945126789746463
44,0.34151829532204575,2.683476387183276
45,0.3373116814219609,2.6846696942362436
46,0.3449422826688366,2.661011460638634
47,0.34513793829584327,2.6556009516933385
48,0.3494423805699379,2.622258003526321
49,0.3506163195507374,2.620315313129317
50,0.35325768012848646,2.601580865997504
51,0.3550185877498151,2.5872632584630617
52,0.3600078274597396,2.5719160092504403
53,0.3628448446236975,2.5611239210357173
54,0.363823126592624,2.5454823863737226
55,0.36793191164347133,2.536549299255646
56,0.36636665980950234,2.5386345393502348
57,0.3596165156182513,2.5631157392579453
58,0.3719428686920362,2.506307276721291
59,0.370181960487606,2.515575878104919
60,0.3746820577502111,2.4958562497359345
61,0.3807474064182055,2.481772140091213
62,0.3663666597570232,2.4924700916384888
63,0.3804539227378949,2.466221396772858
64,0.3814322047068214,2.4669543447454387
65,0.3830952851786536,2.435543975923841
66,0.38192134614391726,2.449283711424174
67,0.3839757378172837,2.441491311985647
68,0.38632361705733287,2.4249597171402053
69,0.3893562890509061,2.4222061422631085
70,0.38211700342110144,2.4209704700105927
71,0.38485619295741963,2.4184118389290297
72,0.3919976527671995,2.3941315347097363
73,0.39004108723164815,2.4009004617432423
74,0.3967912348821494,2.3811079256806535
75,0.39121502818187326,2.3980945294977656
76,0.4053022881830958,2.3658627030714645
77,0.3959107813382541,2.396910079233195
78,0.4010956758777938,2.350291295204114
79,0.3999217382279237,2.352127381440269
80,0.4063784000143989,2.333707888050337
81,0.4012913316666112,2.3293371989264737
82,0.40070436361209916,2.342295558724098
83,0.4052044602886872,2.353763333017218
84,0.40256309726336914,2.355761226061808
85,0.41175895103373145,2.2984008102635305
86,0.4136176877185874,2.306090379281418
87,0.40432400663837575,2.326311543108642
88,0.41029152752129305,2.3002520090585303
89,0.40667188348333516,2.302191574462494
90,0.4183134405557201,2.2780336310219282
91,0.40637839868492726,2.295349106597844
92,0.4153785953384583,2.271946173268413
93,0.4213461153685895,2.257355360993199
94,0.41038935530782794,2.277190889287802
95,0.4222265688600057,2.262689296162728
96,0.42154176945475025,2.23754589357294
97,0.42721580724045854,2.233566541852281
98,0.4191938945252796,2.2510209075510326
99,0.42702015177234703,2.244793363091904
100,0.4251614143425787,2.2152117144522707
101,0.43024848322536213,2.1966660611318343
102,0.42917237187220236,2.2106728354351226
103,0.4284875753926592,2.2027578925204776
104,0.43748777023711755,2.189844250212535
105,0.42858540232786574,2.19366734046755
106,0.4318137330345108,2.1956925771283533
107,0.43719428463986043,2.1750444592246567
108,0.43513989307291,2.169576150205732
109,0.4368029705111562,2.162501762849061
110,0.44061827198665127,2.1739752973462476
111,0.44052044568848314,2.1592177282665324
112,0.4353355499244301,2.1811760783405414
113,0.44042261593252263,2.144312871036593
114,0.4457053395370475,2.131144271942296
115,0.4411074144339706,2.141617112956479
116,0.4509880637275895,2.12249707526084
117,0.4413030703277463,2.1419894326528537
118,0.4487380128076132,2.1120323046525846
119,0.44208569443492923,2.1314062885262217
120,0.4414987262740011,2.1413833609160973
121,0.4435531183205526,2.1161074852481603
